brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
61834.0,for_sale,1321000.0,,,10.29,1917469.0,Cabo Rojo,Puerto Rico,00622,,
103378.0,for_sale,63000.0,4,2,0.48,1888053.0,Hormigueros,Puerto Rico,00660,1233.0,
87549.0,for_sale,75000.0,3,2,0.12,1819530.0,Mayaguez,Puerto Rico,00680,1200.0,
52707.0,for_sale,325000.0,5,5,0.19,1879192.0,Cabo Rojo,Puerto Rico,00623,4000.0,
103378.0,for_sale,499900.0,4,2,10.76,2000888.0,Yauco,Puerto Rico,00698,,
87549.0,for_sale,101800.0,3,2,0.07,1879216.0,Cabo Rojo,Puerto Rico,00623,1000.0,
87549.0,for_sale,25000.0,1,1,0.12,962678.0,Cabo Rojo,Puerto Rico,00623,491.0,
52707.0,for_sale,205000.0,3,3,0.27,1002452.0,Guanica,Puerto Rico,00653,976.0,
102017.0,for_sale,135000.0,4,2,0.12,198778.0,Hormigueros,Puerto Rico,00660,1163.0,
87549.0,for_sale,104000.0,3,2,0.08,1311508.0,Mayaguez,Puerto Rico,00682,1175.0,
52707.0,for_sale,275000.0,3,2,0.97,1902773.0,Lajas,Puerto Rico,00667,1200.0,
81495.0,for_sale,182000.0,,,1.4,1902859.0,Cabo Rojo,Puerto Rico,00623,,
78414.0,for_sale,1400000.0,,,6.44,1902832.0,Cabo Rojo,Puerto Rico,00623,,
52707.0,for_sale,155000.0,,,5.78,1902829.0,San German,Puerto Rico,00683,,
77601.0,for_sale,115000.0,,,0.42,1009987.0,Cabo Rojo,Puerto Rico,00636,,
52707.0,for_sale,100000.0,3,2,0.12,1193340.0,Cabo Rojo,Puerto Rico,00623,1044.0,
52707.0,for_sale,75000.0,3,1,0.03,1104886.0,Cabo Rojo,Puerto Rico,00623,980.0,
87549.0,for_sale,122000.0,4,2,0.19,521774.0,Cabo Rojo,Puerto Rico,00623,1400.0,
88444.0,for_sale,150000.0,3,1,0.16,1837366.0,Cabo Rojo,Puerto Rico,00623,936.0,
31238.0,for_sale,325000.0,3,4,0.23,1917857.0,Cabo Rojo,Puerto Rico,00623,3089.0,
101.0,for_sale,130000.0,3,4,0.09,560375.0,Cabo Rojo,Puerto Rico,00623,2064.0,
72457.0,for_sale,139900.0,2,2,0.46,34931.0,Cabo Rojo,Puerto Rico,00623,1242.0,
49045.0,for_sale,395000.0,8,5,0.48,58866.0,Cabo Rojo,Puerto Rico,00623,8368.0,
65773.0,for_sale,375000.0,5,4,0.22,387597.0,Cabo Rojo,Puerto Rico,00623,2700.0,
52707.0,for_sale,2500000.0,6,8,9.65,1856949.0,Cabo Rojo,Puerto Rico,00623,10244.0,
48230.0,for_sale,385000.0,3,3,0.26,1855340.0,Cabo Rojo,Puerto Rico,00623,2069.0,
87549.0,for_sale,600000.0,8,7,0.43,1842699.0,Cabo Rojo,Puerto Rico,00623,3192.0,
77601.0,for_sale,195000.0,2,2,,6938.0,Cabo Rojo,Puerto Rico,00623,1377.0,
48230.0,for_sale,1995000.0,5,6,5.0,1946165.0,Cabo Rojo,Puerto Rico,00623,10000.0,
30740.0,for_sale,220000.0,1,1,,1940313.0,Cabo Rojo,Puerto Rico,00623,736.0,
88444.0,for_sale,81500.0,,,0.4,1850804.0,Cabo Rojo,Puerto Rico,00623,,
52707.0,for_sale,3000000.0,6,6,7.8,1906150.0,Cabo Rojo,Puerto Rico,00623,8000.0,
87549.0,for_sale,54000.0,,,0.73,1016110.0,Cabo Rojo,Puerto Rico,00623,,
46019.0,for_sale,275000.0,,,3.57,1946165.0,Cabo Rojo,Puerto Rico,00623,,
87549.0,for_sale,950000.0,,,112.66,1902817.0,Cabo Rojo,Puerto Rico,00623,,
81909.0,for_sale,375000.0,,,0.52,196589.0,Cabo Rojo,Puerto Rico,00623,,
31238.0,for_sale,840000.0,,,0.96,1946165.0,Cabo Rojo,Puerto Rico,00623,,
85121.0,for_sale,375000.0,,,0.51,1902867.0,Cabo Rojo,Puerto Rico,00623,,
3763.0,for_sale,70000.0,3,1,0.04,1884194.0,Penuelas,Puerto Rico,00624,913.0,
83881.0,for_sale,799000.0,5,3,0.49,1837520.0,Penuelas,Puerto Rico,00624,2500.0,
103378.0,for_sale,74500.0,3,1,0.08,1899174.0,Penuelas,Puerto Rico,00624,917.0,
103378.0,for_sale,70000.0,3,2,0.09,795443.0,San Sebastian,Puerto Rico,00685,1120.0,
67333.0,for_sale,85000.0,3,2,0.08,1868706.0,Ponce,Puerto Rico,00728,1500.0,
103378.0,for_sale,69900.0,3,3,0.23,1857025.0,Utuado,Puerto Rico,00641,1326.0,
1589.0,for_sale,330000.0,3,2,0.97,1757696.0,Hatillo,Puerto Rico,00659,2111.0,
52707.0,for_sale,145000.0,3,2,,1922060.0,Ponce,Puerto Rico,00716,1296.0,
81909.0,for_sale,135000.0,3,2,,466228.0,Carolina,Puerto Rico,00987,1248.0,
1589.0,for_sale,40000.0,,,0.99,597289.0,Utuado,Puerto Rico,00641,,
60831.0,for_sale,329000.0,,,1.42,1842205.0,Utuado,Puerto Rico,00641,,
60622.0,for_sale,69500.0,3,1,0.04,1308651.0,Camuy,Puerto Rico,00627,1460.0,
60830.0,for_sale,135000.0,4,3,0.24,1856515.0,Camuy,Puerto Rico,00627,1500.0,
87549.0,for_sale,74000.0,3,1,0.38,1902878.0,Camuy,Puerto Rico,00627,900.0,
33888.0,for_sale,109000.0,3,1,1.94,1898056.0,Camuy,Puerto Rico,00627,1400.0,
87549.0,for_sale,168100.0,3,3,0.13,1239373.0,Camuy,Puerto Rico,00627,1300.0,
52464.0,for_sale,110000.0,3,1,0.1,1855935.0,Camuy,Puerto Rico,00627,800.0,
75124.0,for_sale,250000.0,,,7.8,1951682.0,Camuy,Puerto Rico,00627,,
46019.0,for_sale,55000.0,,,0.27,1913916.0,Camuy,Puerto Rico,00627,,
46019.0,for_sale,50000.0,,,0.25,1913913.0,Camuy,Puerto Rico,00627,,
52707.0,for_sale,305000.0,,,9.43,1880725.0,Camuy,Puerto Rico,00627,,
33888.0,for_sale,145000.0,,,2.52,1308649.0,Camuy,Puerto Rico,00627,,
102017.0,for_sale,90000.0,,,0.55,1966325.0,Camuy,Puerto Rico,00627,,
60622.0,for_sale,105000.0,,,0.47,1855420.0,Camuy,Puerto Rico,00627,,
80224.0,for_sale,85000.0,,,0.67,11032.0,Camuy,Puerto Rico,00627,,
31239.0,for_sale,130000.0,3,2,0.1,1946163.0,Sabana Grande,Puerto Rico,00637,1290.0,
31238.0,for_sale,300000.0,8,4,0.45,1946165.0,Sabana Grande,Puerto Rico,00637,2852.0,
75895.0,for_sale,54900.0,5,2,1.21,1007137.0,Sabana Grande,Puerto Rico,00637,1898.0,
16802.0,for_sale,250000.0,2,1,0.2,212525.0,Sabana Grande,Puerto Rico,00637,1275.0,
108122.0,for_sale,435000.0,3,3,0.36,2396.0,Sabana Grande,Puerto Rico,00637,20132.0,
104659.0,for_sale,80000.0,,,0.15,1971881.0,Sabana Grande,Puerto Rico,00637,,
12434.0,for_sale,575000.0,,,262.0,6070.0,Sabana Grande,Puerto Rico,00637,,
103379.0,for_sale,89000.0,3,2,1.17,603617.0,Ciales,Puerto Rico,00638,1000.0,
52707.0,for_sale,275000.0,3,2,1.48,370572.0,Ciales,Puerto Rico,00638,1820.0,
81909.0,for_sale,65000.0,3,2,0.1,1837550.0,Ciales,Puerto Rico,00638,1100.0,
52707.0,for_sale,225000.0,4,3,2.23,1902765.0,Ciales,Puerto Rico,00638,3344.0,
109906.0,for_sale,98000.0,3,1,1.16,1902892.0,Ciales,Puerto Rico,00638,1100.0,
1205.0,for_sale,55000.0,3,2,0.09,654886.0,Ciales,Puerto Rico,00638,1092.0,
85121.0,for_sale,65000.0,3,2,0.09,1908246.0,Ciales,Puerto Rico,00638,1100.0,
108671.0,for_sale,23000.0,,,0.2,1856913.0,Ciales,Puerto Rico,00638,,
108671.0,for_sale,65000.0,,,1.94,1856912.0,Ciales,Puerto Rico,00638,,
52707.0,for_sale,290000.0,,,50.26,1902864.0,Ciales,Puerto Rico,00638,,
108671.0,for_sale,47000.0,,,0.68,1856914.0,Ciales,Puerto Rico,00638,,
92147.0,for_sale,106700.0,3,2,0.97,332814.0,Utuado,Puerto Rico,00641,1205.0,
52707.0,for_sale,180000.0,3,2,10.44,130075.0,Utuado,Puerto Rico,00641,1251.0,
60831.0,for_sale,550000.0,6,3,28.17,1946165.0,Utuado,Puerto Rico,00641,5000.0,
49909.0,for_sale,70000.0,2,1,0.22,1395377.0,Utuado,Puerto Rico,00641,845.0,
105192.0,for_sale,198500.0,4,2,2.91,1902820.0,Utuado,Puerto Rico,00641,1000.0,
60830.0,for_sale,75000.0,5,3,0.1,569131.0,Utuado,Puerto Rico,00641,950.0,
52707.0,for_sale,219900.0,4,2,2.06,1902833.0,Utuado,Puerto Rico,00641,1100.0,
1502.0,for_sale,95000.0,3,2,0.86,1856897.0,Utuado,Puerto Rico,00641,1700.0,
1502.0,for_sale,99000.0,13,4,0.2,655097.0,Utuado,Puerto Rico,00641,600.0,
60831.0,for_sale,75000.0,3,1,0.28,1946304.0,Utuado,Puerto Rico,00641,781.0,
60830.0,for_sale,600000.0,6,3,30.0,1946303.0,Utuado,Puerto Rico,00641,5000.0,
60830.0,for_sale,120000.0,3,1,0.26,1946327.0,Utuado,Puerto Rico,00641,781.0,
62210.0,for_sale,108000.0,4,1,0.94,1670695.0,Utuado,Puerto Rico,00641,13818.0,
60831.0,for_sale,550000.0,,,135.0,1946206.0,Utuado,Puerto Rico,00641,,
60830.0,for_sale,200000.0,,,18.66,1946206.0,Utuado,Puerto Rico,00641,,
1502.0,for_sale,69995.0,,,2.91,1856896.0,Utuado,Puerto Rico,00641,,
1589.0,for_sale,60000.0,,,1.96,1138118.0,Utuado,Puerto Rico,00641,,
60830.0,for_sale,550000.0,,,139.0,1946165.0,Utuado,Puerto Rico,00641,,
82827.0,for_sale,12000000.0,4,7,0.37,1189423.0,Dorado,Puerto Rico,00646,7096.0,
2050.0,for_sale,750000.0,3,3,0.24,1563413.0,Dorado,Puerto Rico,00646,2377.0,
55665.0,for_sale,550000.0,3,3,0.16,1858417.0,Dorado,Puerto Rico,00646,2000.0,
55665.0,for_sale,950000.0,4,3,0.14,1559180.0,Dorado,Puerto Rico,00646,2850.0,
16782.0,for_sale,1150000.0,5,3,0.14,1561183.0,Dorado,Puerto Rico,00646,3500.0,
33447.0,for_sale,5500000.0,3,2,0.24,1052081.0,Dorado,Puerto Rico,00646,2000.0,
77432.0,for_sale,16000000.0,4,7,0.75,955260.0,Dorado,Puerto Rico,00646,7000.0,
26006.0,for_sale,995000.0,4,3,0.25,1647493.0,Dorado,Puerto Rico,00646,2900.0,
7922.0,for_sale,595000.0,2,2,,1940276.0,Dorado,Puerto Rico,00646,1155.0,
26006.0,for_sale,1275000.0,4,4,0.25,1644677.0,Dorado,Puerto Rico,00646,2900.0,
7832.0,for_sale,1135000.0,4,3,0.15,1555726.0,Dorado,Puerto Rico,00646,2850.0,
16782.0,for_sale,4995000.0,3,4,0.22,600936.0,Dorado,Puerto Rico,00646,3100.0,
55665.0,for_sale,2500000.0,4,4,0.25,870230.0,Dorado,Puerto Rico,00646,3509.0,
61776.0,for_sale,5950000.0,3,5,0.23,834192.0,Dorado,Puerto Rico,00646,3200.0,
7832.0,for_sale,2849000.0,4,5,0.21,1136712.0,Dorado,Puerto Rico,00646,5000.0,
105192.0,for_sale,850000.0,4,2,0.21,1222456.0,Dorado,Puerto Rico,00646,999.0,
16782.0,for_sale,6495000.0,4,4,0.15,914459.0,Dorado,Puerto Rico,00646,6703.0,
72456.0,for_sale,1300000.0,7,4,,1463669.0,Dorado,Puerto Rico,00646,2767.0,
46788.0,for_sale,6350000.0,3,4,0.06,1944846.0,Dorado,Puerto Rico,00646,2500.0,
34000.0,for_sale,300000.0,4,4,0.07,,Dorado,Puerto Rico,00646,3090.0,
48921.0,for_sale,5900000.0,3,4,0.09,1521217.0,Dorado,Puerto Rico,00646,3914.0,
72728.0,for_sale,1775000.0,4,3,0.23,1318672.0,Dorado,Puerto Rico,00646,3337.0,
61776.0,for_sale,1795000.0,4,4,0.23,1189361.0,Dorado,Puerto Rico,00646,2900.0,
49555.0,for_sale,4600000.0,3,3,,1628662.0,Dorado,Puerto Rico,00646,3095.0,
7922.0,for_sale,1500000.0,3,3,13.65,1884217.0,Dorado,Puerto Rico,00646,1942.0,
61776.0,for_sale,3950000.0,7,6,0.26,809994.0,Dorado,Puerto Rico,00646,4800.0,
78468.0,for_sale,1250000.0,6,4,,1941881.0,Dorado,Puerto Rico,00646,1495.0,
16782.0,for_sale,3995000.0,,,0.47,1977870.0,Dorado,Puerto Rico,00646,,
92147.0,for_sale,97900.0,4,2,0.51,1567906.0,Hatillo,Puerto Rico,00659,1641.0,
62066.0,for_sale,58000.0,3,1,0.05,965293.0,Ponce,Puerto Rico,,790.0,
103378.0,for_sale,144900.0,4,4,0.2,597273.0,Hatillo,Puerto Rico,00685,1760.0,
61710.0,for_sale,265000.0,3,3,2.91,1902735.0,Moca,Puerto Rico,00676,2485.0,
3763.0,for_sale,99000.0,3,1,0.15,734101.0,Juana Diaz,Puerto Rico,00795,800.0,
52270.0,for_sale,76900.0,3,2,,1873083.0,Canovanas,Puerto Rico,00729,1200.0,2020-02-28
52707.0,for_sale,95000.0,3,1,0.1,918508.0,Ponce,Puerto Rico,00728,1100.0,
62210.0,for_sale,245000.0,4,3,0.22,1839307.0,Camuy,Puerto Rico,00678,900.0,
92147.0,for_sale,25000.0,,,1.07,1009906.0,Lares,Puerto Rico,00669,,
9664.0,for_sale,289000.0,,,65.07,597274.0,Arecibo,Puerto Rico,00612,,
102017.0,for_sale,28000.0,,,0.14,595781.0,Moca,Puerto Rico,00676,,
52707.0,for_sale,325000.0,,,4.22,263847.0,Lares,Puerto Rico,00669,,
52707.0,for_sale,103000.0,,,0.6,1855342.0,Ponce,Puerto Rico,00717,,
61710.0,for_sale,1000000.0,,,0.71,1856915.0,Villalba,Puerto Rico,00766,,
31239.0,for_sale,225000.0,3,3,0.72,782285.0,Ponce,Puerto Rico,00731,2460.0,
92147.0,for_sale,119000.0,3,2,0.08,113181.0,Juana Diaz,Puerto Rico,00795,1084.0,
103378.0,for_sale,97000.0,4,2,0.35,1946160.0,Juana Diaz,Puerto Rico,00795,1918.0,
81909.0,for_sale,210000.0,4,3,5.05,1902767.0,Ponce,Puerto Rico,00730,1520.0,
3633.0,for_sale,67600.0,4,1,0.8,1758795.0,Ponce,Puerto Rico,00731,921.0,
52707.0,for_sale,102900.0,3,1,0.09,1826163.0,Juana Diaz,Puerto Rico,00795,870.0,
92147.0,for_sale,121000.0,3,2,0.22,1241895.0,San Sebastian,Puerto Rico,00685,1134.0,
52707.0,for_sale,81000.0,4,2,0.15,1856963.0,Lares,Puerto Rico,00669,1597.0,
103378.0,for_sale,84900.0,3,2,0.08,1985075.0,Ponce,Puerto Rico,00731,1250.0,
74819.0,for_sale,99000.0,5,2,0.25,413713.0,Ponce,Puerto Rico,00728,2283.0,
52707.0,for_sale,120000.0,3,2,0.09,1903696.0,Jayuya,Puerto Rico,00664,1100.0,
103378.0,for_sale,106000.0,3,2,0.04,1985090.0,Ponce,Puerto Rico,00731,1547.0,
52707.0,for_sale,225000.0,4,2,0.2,1884228.0,Coamo,Puerto Rico,00769,1700.0,
103378.0,for_sale,74000.0,3,2,0.04,1985088.0,Ponce,Puerto Rico,00731,980.0,
52707.0,for_sale,85000.0,3,1,0.12,151181.0,Hatillo,Puerto Rico,00659,930.0,
3633.0,for_sale,54000.0,3,1,0.68,1565797.0,Ponce,Puerto Rico,00730,905.0,
49909.0,for_sale,65000.0,3,1,0.04,603596.0,Ponce,Puerto Rico,00716,1025.0,
3633.0,for_sale,126600.0,2,2,0.25,347753.0,Ponce,Puerto Rico,00730,1004.0,
31239.0,for_sale,349900.0,6,5,0.27,1255530.0,Ponce,Puerto Rico,00717,3953.0,
92147.0,for_sale,99000.0,3,1,0.11,1897240.0,Lares,Puerto Rico,00669,870.0,
87549.0,for_sale,67000.0,3,2,0.11,1916183.0,Yauco,Puerto Rico,00698,1000.0,
103378.0,for_sale,121500.0,4,1,0.11,1985091.0,Ponce,Puerto Rico,00731,1562.0,
52707.0,for_sale,17850.0,,,0.72,1856962.0,San Sebastian,Puerto Rico,00685,,
102017.0,for_sale,115000.0,3,2,0.25,1850850.0,San Sebastian,Puerto Rico,00685,875.0,
25119.0,for_sale,295000.0,5,3,2.43,1888384.0,Juana Diaz,Puerto Rico,00795,2625.0,
46667.0,for_sale,299000.0,4,2,0.09,1951672.0,Trujillo Alto,Puerto Rico,00976,1700.0,
52707.0,for_sale,250000.0,8,7,0.09,232978.0,Ponce,Puerto Rico,00730,4036.0,
52707.0,for_sale,50000.0,,,0.67,1902805.0,San Sebastian,Puerto Rico,00685,,
103378.0,for_sale,119900.0,,,11.0,1840771.0,Arecibo,Puerto Rico,00612,,
52707.0,for_sale,42000.0,,,0.3,1856964.0,Isabela,Puerto Rico,00685,,
81909.0,for_sale,40000.0,,,0.33,1966333.0,Santa Isabel,Puerto Rico,00757,,
92147.0,for_sale,236500.0,,,204.51,129949.0,Lares,Puerto Rico,00669,,
103378.0,for_sale,50000.0,,,0.25,1889893.0,Hatillo,Puerto Rico,00659,,
33888.0,for_sale,50000.0,,,0.21,1842726.0,Hatillo,Puerto Rico,00659,,
48586.0,for_sale,40000.0,,,0.15,1962544.0,Aguadilla,Puerto Rico,00603,,
107152.0,for_sale,195000.0,3,2,0.28,1966332.0,Aguadilla,Puerto Rico,00603,2000.0,
107152.0,for_sale,200000.0,3,2,0.22,6709.0,Aguadilla,Puerto Rico,00603,1895.0,
108464.0,for_sale,4000000.0,,,100.0,1946223.0,Aguadilla,Puerto Rico,00603,,
46019.0,for_sale,95000.0,6,2,0.11,385227.0,Hormigueros,Puerto Rico,00660,2914.0,
52464.0,for_sale,295000.0,3,2,0.12,1844373.0,Rincon,Puerto Rico,00677,2000.0,
52707.0,for_sale,128000.0,3,2,0.1,1884180.0,Hormigueros,Puerto Rico,00660,1100.0,
46019.0,for_sale,78000.0,,,0.62,1854836.0,Rincon,Puerto Rico,00677,,
107152.0,for_sale,195000.0,3,2,0.19,1856968.0,Isabela,Puerto Rico,00662,1800.0,
102017.0,for_sale,50000.0,,,0.25,166252.0,Rincon,Puerto Rico,00677,,
102017.0,for_sale,275000.0,,,6.77,914058.0,Rincon,Puerto Rico,00677,,
52707.0,for_sale,290000.0,,,87.41,1363444.0,Mayaguez,Puerto Rico,00680,,
61834.0,for_sale,350000.0,,,38.54,1857024.0,Cabo Rojo,Puerto Rico,00623,,
102017.0,for_sale,208799.0,,,0.52,1875948.0,Rincon,Puerto Rico,00677,,
102017.0,for_sale,219300.0,,,0.54,1179829.0,Rincon,Puerto Rico,00677,,
102017.0,for_sale,2000000.0,,,47.0,6708.0,Rincon,Puerto Rico,00677,,
88086.0,for_sale,81900.0,,,0.1,196143.0,Arecibo,Puerto Rico,00612,,
50999.0,for_sale,147600.0,3,3,0.22,6321.0,Arecibo,Puerto Rico,00612,2673.0,
103378.0,for_sale,109000.0,4,2,0.22,1844377.0,Arecibo,Puerto Rico,00612,2760.0,
50999.0,for_sale,73000.0,3,1,0.08,8850.0,Arecibo,Puerto Rico,00612,785.0,
71837.0,for_sale,135000.0,,,18.0,553868.0,Arecibo,Puerto Rico,00612,,
60622.0,for_sale,78000.0,3,1,0.25,1854803.0,Arecibo,Puerto Rico,00612,1403.0,
108464.0,for_sale,4700000.0,,,235.0,1946209.0,Arecibo,Puerto Rico,00612,,
1589.0,for_sale,270000.0,,,6.21,915601.0,Arecibo,Puerto Rico,00612,,
108464.0,for_sale,4475000.0,,,179.0,1946323.0,Arecibo,Puerto Rico,00612,,
52707.0,for_sale,39000.0,,,0.97,1902748.0,Arecibo,Puerto Rico,00612,,
47940.0,for_sale,81900.0,6,4,,196144.0,Arecibo,Puerto Rico,00612,2200.0,
80224.0,for_sale,50000.0,,,0.2,1966331.0,Arecibo,Puerto Rico,00612,,
80224.0,for_sale,50000.0,,,0.2,1966329.0,Arecibo,Puerto Rico,00612,,
103378.0,for_sale,69000.0,3,2,0.08,1985069.0,Arecibo,Puerto Rico,00612,1050.0,
103378.0,for_sale,65000.0,,,0.24,1840773.0,Arecibo,Puerto Rico,00612,,
92147.0,for_sale,95000.0,2,1,,596191.0,Hatillo,Puerto Rico,00612,940.0,
103378.0,for_sale,63500.0,,,0.23,1840774.0,Arecibo,Puerto Rico,00612,,
107152.0,for_sale,195000.0,4,2,0.2,1667519.0,Isabela,Puerto Rico,00662,1933.0,
92147.0,for_sale,62000.0,4,2,0.36,1245912.0,Vega Baja,Puerto Rico,00693,,
92147.0,for_sale,125000.0,3,2,0.08,14751.0,Manati,Puerto Rico,00674,1086.0,
1205.0,for_sale,77000.0,4,2,0.11,398184.0,Vega Baja,Puerto Rico,00693,1688.0,
49608.0,for_sale,82000.0,3,1,,1843332.0,Vega Baja,Puerto Rico,00693,748.0,
103378.0,for_sale,299900.0,4,2,0.11,1985087.0,Hatillo,Puerto Rico,00659,2327.0,
52707.0,for_sale,28000.0,,,0.12,1902836.0,Florida,Puerto Rico,00650,,
52707.0,for_sale,225000.0,,,8.54,418957.0,Morovis,Puerto Rico,00687,,
103379.0,for_sale,75200.0,3,1,0.09,1837493.0,Vega Baja,Puerto Rico,00693,1000.0,
33888.0,for_sale,160000.0,,,0.49,1902787.0,Hatillo,Puerto Rico,00659,,
33888.0,for_sale,119000.0,,,1.29,1760944.0,Hatillo,Puerto Rico,00659,,
99732.0,for_sale,497000.0,,,,1902842.0,Arecibo,Puerto Rico,00652,,
60622.0,for_sale,89000.0,,,0.22,1855430.0,Quebradillas,Puerto Rico,00678,,
12434.0,for_sale,1900000.0,,,5.64,6034.0,Quebradillas,Puerto Rico,00678,,
92147.0,for_sale,60660.0,4,3,10.76,242228.0,Dorado,Puerto Rico,00646,,
92147.0,for_sale,110000.0,7,3,0.09,1842706.0,Dorado,Puerto Rico,00949,1192.0,2019-06-28
103379.0,for_sale,63000.0,2,1,0.15,1837542.0,Vega Baja,Puerto Rico,00693,1000.0,
77433.0,for_sale,265000.0,6,3,4.94,1308694.0,Vega Alta,Puerto Rico,00692,3000.0,
92147.0,for_sale,88000.0,3,1,0.15,1856982.0,Corozal,Puerto Rico,00783,934.0,
109906.0,for_sale,102000.0,3,1,0.07,1879245.0,Vega Alta,Puerto Rico,00962,1025.0,
52707.0,for_sale,150000.0,,,12.62,1946311.0,Corozal,Puerto Rico,00783,,
52707.0,for_sale,180000.0,,,28.07,1902756.0,Corozal,Puerto Rico,00873,,
103378.0,for_sale,30000.0,3,2,0.08,1985062.0,Guanica,Puerto Rico,00653,1066.0,
52707.0,for_sale,77000.0,6,3,0.13,856219.0,Mayaguez,Puerto Rico,00680,2110.0,
50999.0,for_sale,154000.0,3,2,0.1,1757044.0,Cabo Rojo,Puerto Rico,00623,1708.0,
87549.0,for_sale,29000.0,2,1,,1318280.0,Mayaguez,Puerto Rico,00680,900.0,
31239.0,for_sale,157000.0,4,2,3.75,1902721.0,Lajas,Puerto Rico,00667,1473.0,
102017.0,for_sale,229500.0,7,5,0.04,1394765.0,Mayaguez,Puerto Rico,00680,,
103378.0,for_sale,60150.0,3,1,0.04,1988291.0,Mayaguez,Puerto Rico,00680,975.0,
102017.0,for_sale,219000.0,7,3,0.1,501075.0,Mayaguez,Puerto Rico,00680,1000.0,
50739.0,for_sale,159900.0,3,2,0.16,1136071.0,Cabo Rojo,Puerto Rico,00623,1100.0,
,for_sale,55000.0,,,0.85,599860.0,Hormigueros,Puerto Rico,00660,,
46019.0,for_sale,149900.0,2,1,,7026.0,Cabo Rojo,Puerto Rico,00623,854.0,
3763.0,for_sale,44000.0,,,0.47,1902793.0,Lajas,Puerto Rico,00667,,
77601.0,for_sale,80000.0,,,2.5,6962.0,Cabo Rojo,Puerto Rico,00623,,
102017.0,for_sale,60000.0,,,0.25,1966349.0,Cabo Rojo,Puerto Rico,00623,,
87549.0,for_sale,48500.0,,,0.22,1902724.0,Cabo Rojo,Puerto Rico,00623,,
57043.0,for_sale,65000.0,,,0.57,1446873.0,Lajas,Puerto Rico,00667,,
87549.0,for_sale,160000.0,,,59.04,1902733.0,Cabo Rojo,Puerto Rico,00623,,
61834.0,for_sale,385000.0,,,24.69,1902876.0,Lajas,Puerto Rico,00667,,
52707.0,for_sale,45000.0,,,0.22,1902796.0,San German,Puerto Rico,00683,,
60622.0,for_sale,80000.0,,,0.3,947745.0,Cabo Rojo,Puerto Rico,00623,,
81495.0,for_sale,495000.0,,,31.08,1902728.0,Cabo Rojo,Puerto Rico,00623,,
61834.0,for_sale,275000.0,,,7.88,933051.0,Cabo Rojo,Puerto Rico,00623,,
102017.0,for_sale,199500.0,,,24.28,793077.0,Cabo Rojo,Puerto Rico,00623,,
78414.0,for_sale,150000.0,,,1.94,58246.0,Cabo Rojo,Puerto Rico,00623,,
52707.0,for_sale,844500.0,,,10.98,1844115.0,Mayaguez,Puerto Rico,00682,,
86036.0,for_sale,2000000.0,,,3.84,1620068.0,Cabo Rojo,Puerto Rico,00623,,
87549.0,for_sale,107000.0,3,2,0.15,1868631.0,Cabo Rojo,Puerto Rico,00623,1045.0,
31238.0,for_sale,189900.0,4,3,0.25,1947577.0,Cabo Rojo,Puerto Rico,00623,1622.0,
52707.0,for_sale,186900.0,3,2,,1571899.0,Cabo Rojo,Puerto Rico,00623,1674.0,
48392.0,for_sale,265000.0,6,6,0.25,13741.0,Cabo Rojo,Puerto Rico,00623,2500.0,
1981.0,for_sale,535000.0,4,5,0.51,1988290.0,Cabo Rojo,Puerto Rico,00623,2422.0,
52707.0,for_sale,53000.0,,,0.33,1902738.0,Las Piedras,Puerto Rico,00623,,
101.0,for_sale,60000.0,,,0.16,1311115.0,Cabo Rojo,Puerto Rico,00623,,
49045.0,for_sale,55000.0,,,0.23,58867.0,Cabo Rojo,Puerto Rico,00623,,
101.0,for_sale,65000.0,,,0.25,1902731.0,Cabo Rojo,Puerto Rico,00623,,
26163.0,for_sale,89000.0,,,1.0,1850838.0,Cabo Rojo,Puerto Rico,00623,,
101.0,for_sale,85000.0,,,0.21,1566271.0,Cabo Rojo,Puerto Rico,00623,,
72216.0,for_sale,215000.0,,,0.9,,Cabo Rojo,Puerto Rico,00623,,
87549.0,for_sale,150000.0,,,1.46,1966334.0,Cabo Rojo,Puerto Rico,00623,,
108464.0,for_sale,7000000.0,,,350.0,1946167.0,Cabo Rojo,Puerto Rico,00623,,
52707.0,for_sale,170000.0,4,2,0.12,1241669.0,Yauco,Puerto Rico,00698,1800.0,
33888.0,for_sale,319000.0,3,3,0.26,1902745.0,Hatillo,Puerto Rico,00659,3227.0,
80224.0,for_sale,110000.0,,,2.91,1982776.0,Hatillo,Puerto Rico,00659,,
33888.0,for_sale,150000.0,,,0.97,1902754.0,Quebradillas,Puerto Rico,00678,,
52707.0,for_sale,69900.0,5,3,0.16,1856965.0,Isabela,Puerto Rico,00662,1886.0,
52707.0,for_sale,55000.0,3,1,0.07,1927727.0,Juana Diaz,Puerto Rico,00795,750.0,
62210.0,for_sale,132000.0,3,1,0.74,918080.0,Lares,Puerto Rico,00669,2500.0,
3633.0,for_sale,77000.0,6,3,1.4,1798657.0,Juncos,Puerto Rico,00777,2392.0,
47931.0,for_sale,119500.0,3,2,,7410.0,Ponce,Puerto Rico,00728,907.0,
77601.0,for_sale,95000.0,3,1,0.27,1856993.0,Lares,Puerto Rico,00669,1070.0,
52707.0,for_sale,59000.0,2,2,0.05,1856900.0,Lares,Puerto Rico,00669,1173.0,
